ID,Researcher,Date,Time,LocationID,MeadowID,Species,Number_Counted,Remarks_Counts,Ronde,__id
3568,938,03/04/2025,9:08:00 AM,24,24036,BTG_terr,4,,1,UitxV3UoVnFOKkRGMTRDZnZSPFs
3569,938,03/04/2025,9:08:00 AM,24,24037,BTG_terr,7,,1,TU8qSHliZW9KYWkyRTlYRXZ4cnI
3566,938,03/04/2025,8:36:00 AM,24,24038,BTG_terr,4,,1,TEdKQFgzUz56KFAyYS1lRSVPMXM
3579,938,03/04/2025,9:42:00 AM,24,24039,BTG_terr,1,,1,SThNckBsOnVuKjNZNXRWNDBWMnM
3570,938,03/04/2025,9:11:00 AM,24,24040,BTG_terr,2,,1,TSpGKk46KjshK1V3STZFKDkzaEY
3571,938,03/04/2025,9:11:00 AM,24,24041,BTG_terr,6,,1,QCEqdFdAIWVNZmlRW3Aqa2NmKlo
3565,938,03/04/2025,8:32:00 AM,24,24042,BTG_terr,6,,1,KDpNKC1uUD50STZzaCo1UVt5S1c
3572,938,03/04/2025,9:13:00 AM,24,24044,BTG_terr,10,,1,UVJHQG9JaUllNW8qQzpYTEA1Oks
3573,938,03/04/2025,9:14:00 AM,24,24045,BTG_terr,5,,1,T1tJWkp1TDNXZTE5OFdPWG9WPj4
3574,938,03/04/2025,9:14:00 AM,24,24049,BTG_terr,4,,1,JmYyc2Iwa3AxVk1jI1hWdTdkTCo
3575,938,03/04/2025,9:17:00 AM,24,24050,BTG_terr,3,,1,WktLVzs2K0ROOFhmaTRCVTgtZys
3576,938,03/04/2025,9:23:00 AM,24,24055,BTG_terr,4,,1,PHpVNko5QCE2JjRoQFg2VjJGckw
3561,938,03/04/2025,8:19:00 AM,24,24057,BTG_terr,2,,1,RF1teXVQJnRXdmcjKjpjKzVoNXU
3564,938,03/04/2025,8:20:00 AM,24,24062,BTG_terr,2,,1,STxtYzhYRkI5eFtdPEFkYlVCakE
3562,938,03/04/2025,8:19:00 AM,24,24063,BTG_terr,2,,1,K1k3S3BrYiNzJkIyeiY4SHQ1cT4
3563,938,03/04/2025,8:19:00 AM,24,24067,BTG_terr,2,,1,RjVlN1hDbiM-dlM0S2FpYmYpQTs
3559,938,03/04/2025,8:12:00 AM,24,24076,BTG_terr,1,,1,WyZuI3QrJXF3V3dxQjQoVGMoWTE
3558,938,03/04/2025,8:08:00 AM,24,24080,BTG_terr,2,,1,Sk5iZW1aI2dYUE1FKjR0IWlUOFM
3557,938,03/04/2025,8:06:00 AM,24,24084,BTG_terr,6,,1,TzJTdjpKYnBzdHB4Y2NwNTpScw
3556,938,03/04/2025,8:03:00 AM,24,24089,BTG_terr,6,,1,QFMyPGM0bzI4V0k6Z2lqRzlHYTw
3555,938,03/04/2025,8:02:00 AM,24,24091,BTG_terr,2,,1,XURoQFRESUlkQi1CKTlzUDwhTko
3553,938,03/04/2025,7:58:00 AM,24,24094,BTG_non_terr,2,,1,KzNRLXBwIWZzYjlpKEd0d1ZmU2M
3656,938,09/04/2025,10:35:00 AM,24,24002,BTG_terr,4,,2,KkhZNFU6KTFPRkJYeThkZWIhSHA
3652,938,09/04/2025,10:32:00 AM,24,24003,BTG_terr,2,,2,KDl0Wz5oS2hFUCN6eHZ2PjRoMTk
3655,938,09/04/2025,10:35:00 AM,24,24004,BTG_terr,6,,2,UG9wQEJNSTJPTkJvdjNDV05jZ3c
3651,938,09/04/2025,10:32:00 AM,24,24005,BTG_terr,4,,2,I1k2amRqOU42PGdjSCFlYkx4QQ
3654,938,09/04/2025,10:34:00 AM,24,24006,BTG_terr,2,,2,KjtaazhBQ3UjTlNHSkUqVXNUWmc
3650,938,09/04/2025,10:32:00 AM,24,24007,BTG_terr,4,,2,TCFpa3dCQ3BoK0tWOWdaKjlzOCg
3653,938,09/04/2025,10:34:00 AM,24,24008,BTG_terr,2,,2,Kjg6VFBrKysjZSYpVChkSDg-Uk0
3649,938,09/04/2025,10:22:00 AM,24,24015,BTG_terr,2,,2,Tmchd3MlO0BDRl0xaEklNj5QUlY
3635,938,09/04/2025,8:54:00 AM,24,24034,BTG_terr,3,,2,WEpaYkt0SHJYKlo8YSpdWnVuQio
3636,938,09/04/2025,9:18:00 AM,24,24036,BTG_terr,2,,2,WERUVVE3KCY2ZnJteEs8LWQ7IUk
3637,938,09/04/2025,9:19:00 AM,24,24037,BTG_terr,4,,2,W1UmS2drS1B6VDQ5bExzXTA6LV0
3634,938,09/04/2025,8:53:00 AM,24,24038,BTG_terr,2,,2,Syg2TDdlNTVrTEpsKjp2WTJXbUI
3647,938,09/04/2025,10:08:00 AM,24,24039,BTG_terr,1,,2,JiZaeSNHKVl6aEJ0R3ZBPEdJUDQ
3638,938,09/04/2025,9:22:00 AM,24,24040,BTG_terr,4,,2,KFtyc2Z1VTZ6RW9RKTZsNDEqWGk
3639,938,09/04/2025,9:22:00 AM,24,24041,BTG_terr,2,,2,TzA-UDoqSWhpQEBiWXZOdGRzdE4
3633,938,09/04/2025,8:45:00 AM,24,24042,BTG_terr,6,,2,K0ZFYjZbRlhBbXcoTk1nISo8MD4
3646,938,09/04/2025,10:05:00 AM,24,24043,BTG_terr,2,,2,VltFUDUldmI-WnFtK2xGTlstZ0g
3640,938,09/04/2025,9:25:00 AM,24,24044,BTG_terr,6,,2,PHIqbVFdekJacSV6VGhOVDRvMno
3641,938,09/04/2025,9:25:00 AM,24,24045,BTG_terr,4,,2,JjtZREpZYktLZCp6WHVQaE5UZlc
3632,938,09/04/2025,8:43:00 AM,24,24046,BTG_terr,1,,2,LVNjd04pPG9FME9xODxpTjxJMEk
3642,938,09/04/2025,9:32:00 AM,24,24050,BTG_terr,2,,2,WXN6bHZudHhxN1JJb10tMXVVZFA
3643,938,09/04/2025,9:36:00 AM,24,24054,BTG_terr,7,,2,SjVGdStUIXlLVmdLNkd6VjRAcDA
3631,938,09/04/2025,8:34:00 AM,24,24056,BTG_terr,2,,2,PFZzeFI3cUo5JiVhTCtVSS1DZnU
3630,938,09/04/2025,8:32:00 AM,24,24063,BTG_terr,2,,2,SzEjYiZTWUpROW9xY2xPaWgmMDM
3629,938,09/04/2025,8:31:00 AM,24,24067,BTG_terr,2,,2,UjZBV3MoKlNiO1FqdGFwd1YqRUI
3644,938,09/04/2025,9:48:00 AM,24,24074,BTG_non_terr,20,gemengde groep tussen de wulpen,2,W3lqNFJETkFrSHFLMEAhLWhFcSk
3627,938,09/04/2025,8:24:00 AM,24,24076,BTG_terr,1,,2,XV1NT1N1OisqTlNdeXgqdiZHT3U
3626,938,09/04/2025,8:21:00 AM,24,24080,BTG_terr,3,,2,Q05ONkdVUWc3a3lkMExyM29sNHE
3625,938,09/04/2025,8:18:00 AM,24,24084,BTG_terr,4,,2,UClZYjdhQEVoV288WlgqXXplTSo
3623,938,09/04/2025,8:15:00 AM,24,24089,BTG_terr,4,,2,SEF4a3QrRmd2U2NwcDRtQyVHMls
3622,938,09/04/2025,8:11:00 AM,24,24094,BTG_terr,1,,2,I3lCR0YqTE8qWnk7cWxJVzRZNDg
3717,938,16/04/2025,10:39:00 AM,24,24002,BTG_terr,2,,3,VjRPWHFEOnpKPm1HT1RSUmFpcEU
3716,938,16/04/2025,10:39:00 AM,24,24003,BTG_terr,2,,3,JSNTUitRdk9BMEx0S3ZIW1p6SD4
3718,938,16/04/2025,10:39:00 AM,24,24004,BTG_terr,2,,3,VW8mOmRnVkQ5OXNTV206W0NJW3A
3715,938,16/04/2025,10:39:00 AM,24,24005,BTG_terr,3,,3,Jk9nUCkqZkU7PmlmSHohWnhyRF0
3719,938,16/04/2025,10:40:00 AM,24,24006,BTG_terr,7,,3,VTIrekwzPjgpJVIlNC1GVlZmZkA
3714,938,16/04/2025,10:38:00 AM,24,24007,BTG_terr,6,,3,S0JdYU9qWzZkQXFFQGMlTVlIPHk
3720,938,16/04/2025,10:40:00 AM,24,24008,BTG_terr,2,,3,UHBjKHVqaCpRcWhGaVd2clNbOTk
3703,938,16/04/2025,9:45:00 AM,24,24019,BTG_terr,1,,3,XSFjZXVmOyZ6SCo6Kk1JKjlAaTI
3706,938,16/04/2025,9:50:00 AM,24,24033,BTG_terr,2,,3,RSVNNUBKQTpsMipDUGRCRnA2cHc
3704,938,16/04/2025,9:49:00 AM,24,24036,BTG_terr,2,,3,Smhzej5OcDJKQ282UFphdjRvcTw
3705,938,16/04/2025,9:50:00 AM,24,24037,BTG_terr,9,,3,Ry1jKDpIWzw1KmhyPihTLVNROk0
3701,938,16/04/2025,9:31:00 AM,24,24038,BTG_terr,5,,3,UGsxdGZsNDRjTCkhKyM1MUdndiY
3707,938,16/04/2025,9:54:00 AM,24,24040,BTG_terr,6,,3,ITxhN0gheSE4dmJwV2w5Yio1Ulc
3708,938,16/04/2025,9:54:00 AM,24,24041,BTG_terr,9,,3,UEMraV16RTFzWSYmbnY2KHEqWTM
3699,938,16/04/2025,9:29:00 AM,24,24042,BTG_terr,4,,3,S0ImPmVhQmJpeXYocSpuZktIZTk
3710,938,16/04/2025,9:59:00 AM,24,24044,BTG_terr,12,,3,UFhpTmdmdUNDXVl2S1d0UiVKRys
3709,938,16/04/2025,9:59:00 AM,24,24045,BTG_terr,5,,3,XXhAVTpsMUliN2lkOSVhJiFWSFY
3713,938,16/04/2025,10:16:00 AM,24,24048,BTG_terr,2,,3,KkdtWzEhbUNUcys5eSk8ako0TXI
3711,938,16/04/2025,10:02:00 AM,24,24049,BTG_terr,3,,3,RzNwSFkxKDV4KTkwMFYmZlpyKj4
3698,938,16/04/2025,9:21:00 AM,24,24057,BTG_terr,1,,3,RUhZM2pdWV0wWkV2K2tAcUJlQQ
3697,938,16/04/2025,9:11:00 AM,24,24062,BTG_terr,2,,3,Km9yUjAxJXZFUDZbUjYjPEFPcyU
3696,938,16/04/2025,9:04:00 AM,24,24084,BTG_terr,5,,3,VlExNTFhOC0xMGpIKkQqPkRMTD4
3695,938,16/04/2025,9:00:00 AM,24,24089,BTG_terr,4,,3,SEJoRjJLMTV4MCpKQSpRKj5SUnE
3694,938,16/04/2025,8:56:00 AM,24,24092,BTG_terr,2,,3,QEs2Tm9IeC0oWjFXTiEhNCZdPHQ
3693,938,16/04/2025,8:51:00 AM,24,24094,BTG_terr,2,,3,WEkqbylkIzRxaiVhISZBN2cjN0c
3236,3172,31/03/2025,10:08:00 AM,25,25003,BTG_terr,1,,1,W05dWTRZTDBCa0lzWmtvOkRvTTU
3235,3172,31/03/2025,10:07:00 AM,25,25004,BTG_terr,2,,1,Wyg0a1hdZFAzREV1YyZyd2JZKDw
3234,3172,31/03/2025,9:59:00 AM,25,25006,BTG_terr,4,,1,U2w0WWN0Jm14N1JSO1pGb00tZCM
3232,3172,31/03/2025,9:55:00 AM,25,25009,BTG_terr,2,,1,SCNFVzI5MisqQ1BDZShxRkVAaSo
3231,3172,31/03/2025,9:49:00 AM,25,25010,BTG_terr,4,,1,RHNXV1tRXW8lSHdoOkI-SDVKJjU
3230,3172,31/03/2025,9:46:00 AM,25,25014,BTG_terr,3,,1,TWpjcygyMjV1S2lMMlZxJUgxY1A
3229,3172,31/03/2025,9:42:00 AM,25,25015,BTG_terr,2,,1,UzpYcFAhaEl0KClZU2FFJlJNQnQ
3243,3172,31/03/2025,11:01:00 AM,25,25017,BTG_terr,2,,1,TVtpUGNUdUhFdlc7Vi02JkpXZ0I
3226,3172,31/03/2025,9:26:00 AM,25,25025,BTG_terr,3,,1,JWIqUTkhdW9CTl0zWnZRWVVVUE8
3225,3172,31/03/2025,9:25:00 AM,25,25027,BTG_terr,2,,1,JldMNjshLWJAMHlxQFJlSlJFcCo
3241,3172,31/03/2025,10:47:00 AM,25,25032,BTG_terr,6,,1,TUchdGUhKXM0QSprKzVFIyU6SWU
3239,3172,31/03/2025,10:40:00 AM,25,25033,BTG_terr,1,,1,VHVKOHBibnEtRExUSTdlcio-bWE
3242,3172,31/03/2025,10:50:00 AM,25,25035,BTG_terr,2,,1,IyUoajM4eU9JK3VZajtXWWtqQGM
3238,3172,31/03/2025,10:32:00 AM,25,25041,BTG_terr,2,,1,SDNQZE0lMmd1TkpIc3JCdztbdTY
3215,3172,31/03/2025,8:45:00 AM,25,25054,BTG_terr,4,,1,WHY8OlBdaiFKSFpWcSo5MTV1UGQ
3216,3172,31/03/2025,8:48:00 AM,25,25055,BTG_terr,11,,1,WmpiNU9ka205aXpZUSVSN0otPkg
3214,3172,31/03/2025,8:43:00 AM,25,25057,BTG_terr,3,,1,TS1pPkNhNFFXPCtPVXhWJlFCMCo
3212,3172,31/03/2025,8:39:00 AM,25,25063,BTG_terr,17,,1,SGwqb3YwKjJORipvcTg2S3YwUEs
3233,3172,31/03/2025,9:59:00 AM,25,25067,BTG_terr,2,,1,LUApQVBNeSlIOzk7K0xqdDZydis
3228,3172,31/03/2025,9:33:00 AM,25,25089,BTG_terr,2,,1,JihGUnE3UWN2eE9OKnB6Z003IWU
3221,3172,31/03/2025,9:11:00 AM,25,25096,BTG_terr,1,,1,PkhWOVl3RXdsbDcqK0lxJXVTcUA
3227,3172,31/03/2025,9:29:00 AM,25,25107,BTG_terr,8,,1,WDZWa01sSilOS0FHdHVNTUNXa3I
3205,3172,31/03/2025,8:06:00 AM,25,25115,BTG_terr,2,,1,WTlSNGYxTVJhMzc2ajZPZ21BaHY
3340,3172,07/04/2025,9:59:00 AM,25,25002,BTG_terr,2,,2,VkhYcEM5eVQ0IzRGQEtidkdjNis
3341,3172,07/04/2025,9:59:00 AM,25,25004,BTG_terr,2,,2,PDolWykoVHcoQUVlZkREUytIXWk
3339,3172,07/04/2025,9:55:00 AM,25,25005,BTG_terr,1,,2,S0RZTEoxVUVXNHpWW1RxZ2dia2E
3336,3172,07/04/2025,9:43:00 AM,25,25012,BTG_terr,2,,2,RzpbbkNJVW9WVVBrYytQTSpUcVI
3335,3172,07/04/2025,9:43:00 AM,25,25014,BTG_terr,1,,2,Uz5YbnlpajxTI2tdOlI1aTVDdng
3334,3172,07/04/2025,9:36:00 AM,25,25015,BTG_terr,2,,2,Izg0dW4qaWsrKXZGRDxXTGktWFo
3328,3172,07/04/2025,9:19:00 AM,25,25019,BTG_terr,1,,2,T0YrKmV0Oz5qI3Q4QipJU3JxUUo
3325,3172,07/04/2025,9:11:00 AM,25,25025,BTG_terr,2,,2,PDk5b0JZNFs4bWxWWzxCTU9dUzg
3344,3172,07/04/2025,10:35:00 AM,25,25027,BTG_terr,5,,2,TXQ0OVI7Tip6UT5JWF1IciEwOzU
3348,3172,07/04/2025,11:10:00 AM,25,25030,BTG_non_terr,2,,2,K0QrcnM3dXc5aSprTG1oKjhDYkA
3346,3172,07/04/2025,10:49:00 AM,25,25032,BTG_terr,3,,2,JiFkeC1wQVZmcUBLKHgqeURCUQ
3345,3172,07/04/2025,10:44:00 AM,25,25033,BTG_terr,10,,2,UTRjSy1zTjlpOW0ySWZjZj44ZDk
3319,3172,07/04/2025,8:40:00 AM,25,25057,BTG_terr,8,,2,VzJRbSVBSUY6ZmNhbyoxTWZuKlM
3318,3172,07/04/2025,8:39:00 AM,25,25064,BTG_terr,4,,2,KDtGWGFldDF0ZUY6Mml5NmJ1Q3A
3337,3172,07/04/2025,9:50:00 AM,25,25067,BTG_terr,6,,2,VEY1WWMqZHFKb25TU2hQcFBzWjo
3317,3172,07/04/2025,8:35:00 AM,25,25073,BTG_terr,1,,2,QGVzTTJ2ZWc6M0JTRElaZiZXbW4
3316,3172,07/04/2025,8:35:00 AM,25,25075,BTG_terr,4,,2,USEldXhGPGhlNEUqcnBVM01jPiU
3330,3172,07/04/2025,9:28:00 AM,25,25087,BTG_terr,2,,2,UmVISlROdnNJcU0yaVZOXUlrO1Y
3329,3172,07/04/2025,9:20:00 AM,25,25089,BTG_terr,2,,2,UEA8Z2h4MCpCXTwxZEhYbilbNSU
3321,3172,07/04/2025,9:00:00 AM,25,25094,BTG_terr,2,,2,R1RbIWFXbCozXWc5cFZSaUV2bEY
3327,3172,07/04/2025,9:15:00 AM,25,25095,BTG_terr,4,,2,VzU4aypaKkE-RjZaYTdLZ09NOTk
3310,3172,07/04/2025,7:53:00 AM,25,25115,BTG_non_terr,1,male islandica,2,SFpMbj4-PG1pY1BoZjo0MmRBREM
3305,3172,07/04/2025,7:53:00 AM,25,25115,BTG_terr,11,,2,T25aV0Z1US1JUClqUSo6NWxhVFk
3307,3172,07/04/2025,7:57:00 AM,25,25124,BTG_terr,7,,2,ITFDNCFJSztNIU05I1poQWVHUlk
3323,3172,07/04/2025,9:03:00 AM,25,25132,BTG_terr,4,,2,SnV4PlFlQHJkNEUjOGhzZEM-VzA
3304,3172,07/04/2025,7:47:00 AM,25,25140,BTG_terr,4,,2,VWRVQFU4aHdIY1BVayUha2w1ISU
3439,3172,14/04/2025,9:57:00 AM,25,25002,BTG_terr,2,,3,SFtHM0ltV2JYKmtbW3A4eWFSYVg
3440,3172,14/04/2025,9:57:00 AM,25,25004,BTG_terr,4,,3,TilVOEBtcHNEKHY4JnpWWUhaaXA
3436,3172,14/04/2025,9:51:00 AM,25,25005,BTG_terr,3,,3,Q0B2aFkpUzRSUXdGOncxYXlFVUw
3437,3172,14/04/2025,9:52:00 AM,25,25006,BTG_terr,2,,3,WmJvW2gpQG8qZylQYXRjWUBjRjo
3434,3172,14/04/2025,9:43:00 AM,25,25012,BTG_terr,1,,3,K1NmcnNoayUtJjg7KkdiKzVwOyU
3432,3172,14/04/2025,9:38:00 AM,25,25014,BTG_terr,4,,3,JWpBWG8rKWdRd0JxRi1CbTw-TWU
3435,3172,14/04/2025,9:45:00 AM,25,25015,BTG_terr,2,,3,PFdIbjomb1ZRc3BTNCp6KWxESCM
3431,3172,14/04/2025,9:26:00 AM,25,25018,BTG_terr,2,,3,TDExeSkoRGkyIUctOXJbaXZlW2E
3430,3172,14/04/2025,9:21:00 AM,25,25019,BTG_terr,2,,3,WCNXaltIJUVhcCFhQiZwSyhPIWY
3429,3172,14/04/2025,9:15:00 AM,25,25027,BTG_terr,4,,3,I1ZyZ3kyNnBBaXooWVQ5dC1yN1A
3446,3172,14/04/2025,11:03:00 AM,25,25031,BTG_terr,1,,3,UypacGVOQjU6NWlSd0tbNnJPQjo
3445,3172,14/04/2025,10:54:00 AM,25,25032,BTG_terr,5,,3,JUlqbExLaVdIQUZKXSE4UnhSYVo
3444,3172,14/04/2025,10:46:00 AM,25,25033,BTG_terr,6,,3,VihpSWhxVzotTFBCVU1yOFlyVmI
3442,3172,14/04/2025,10:31:00 AM,25,25039,BTG_terr,3,,3,QHlVb287JXdrWSpWdUQtbk87LUU
3421,3172,14/04/2025,8:42:00 AM,25,25053,BTG_terr,2,,3,TEFGRGVpLSYqNCMxQnlGTVcwLXg
3417,3172,14/04/2025,8:27:00 AM,25,25054,BTG_terr,5,,3,W08jK0dHWGFWMW0pMSpJRTJGSEI
3420,3172,14/04/2025,8:34:00 AM,25,25055,BTG_terr,2,,3,VlNFQUBWRG1taCZFOm9mUW1ATVA
3416,3172,14/04/2025,8:27:00 AM,25,25057,BTG_terr,6,,3,SDEtZEFnOU8zbGhdUzlYW2Y3W3E
3438,3172,14/04/2025,9:55:00 AM,25,25067,BTG_terr,2,,3,TCVWUShrNjZyUEI0JipDbGJpWCo
3412,3172,14/04/2025,8:09:00 AM,25,25073,BTG_terr,2,,3,VXk2KFhybGxCJWt1Y24xJmdzPio
3423,3172,14/04/2025,8:52:00 AM,25,25084,BTG_terr,4,,3,KXJMOE4zdC07SyFdK1o0OjRkNWs
3424,3172,14/04/2025,8:52:00 AM,25,25087,BTG_terr,2,,3,SlhzPGhvJnBWO1A5OVZuSVdlKVs
3425,3172,14/04/2025,8:52:00 AM,25,25088,BTG_terr,1,,3,Q0lmeHhzTTBrTmM2czNbRDUrIW8
3426,3172,14/04/2025,8:57:00 AM,25,25098,BTG_terr,3,,3,RjNSb1NRWS1NMFpUTEcqXTIxVDo
3409,3172,14/04/2025,8:02:00 AM,25,25105,BTG_terr,2,,3,SThnPCpJcyFMOCo5OSVVeT5dRmY
3402,3172,14/04/2025,7:33:00 AM,25,25115,BTG_terr,8,,3,THA8UzxSUklEMjJDKUVFQ1pGJkk
3427,3172,14/04/2025,9:03:00 AM,25,25131,BTG_terr,4,,3,RWdINUhdZSNjOCtaZVJLRXFqS0c
3407,3172,14/04/2025,7:55:00 AM,25,25140,BTG_terr,1,,3,KzJvJVZoUisrSEhXW2N1ZnBddyU
5287,2627,03/04/2025,11:09:00 AM,66,66007,BTG_terr,2,,1,ViNXQ3laIT5uaihPdWVXcUIxZyY
5280,2627,03/04/2025,11:21:00 AM,66,66010,BTG_terr,1,,1,IUcrTk5iKzclSkMrMGotb1tmcHI
5303,2627,03/04/2025,11:09:00 AM,66,66011,BTG_terr,2,"EV: 66011 entered twice, probably wrong MeadowID entered.",1,LURjKkV1U2hJQHdPJmVrLUUtVU4
5292,2627,03/04/2025,11:20:00 AM,66,66015,BTG_terr,1,,1,LSVZaSZSeElOOFNObHlLN0ImYWE
5284,2627,03/04/2025,11:13:00 AM,66,66037,BTG_non_terr,1,,1,SHVlcGtzUF1ITnYpWypYRnlyY20
5467,2627,10/04/2025,10:15:00 AM,66,66007,BTG_terr,2,,2,Jlo5MW81TWspaFNYSCtGMikjTUc
5562,2627,17/04/2025,8:46:00 AM,66,66007,BTG_terr,1,,3,TF1lN1lkMWExcDFQYjd5SlJwQio
5558,2627,17/04/2025,8:46:00 AM,66,66011,BTG_terr,2,,3,THo2JSppdGdMT2NUSipaKEZBbW0
5577,2627,17/04/2025,9:11:00 AM,66,66025,BTG_terr,1,,3,WDJQNWtlKnc7SXBPemVJYjohZjw
5579,2627,17/04/2025,8:17:00 AM,66,66047,BTG_terr,6,copulation Aeltsjemar and ....,3,JWU8bVpKZHl3Y0A5PjViPCFkNDI
1449,2568,31/03/2025,11:47:00 AM,69,69003,BTG_terr,4,,1,
1450,2568,31/03/2025,11:38:00 AM,69,69004,BTG_terr,32,,1,
1451,2568,31/03/2025,11:34:00 AM,69,69005,BTG_terr,24,,1,
1452,2568,31/03/2025,11:20:00 AM,69,69006,BTG_terr,12,,1,
1453,2568,31/03/2025,11:15:00 AM,69,69007,BTG_terr,6,,1,
1455,2568,31/03/2025,11:07:00 AM,69,69010,BTG_terr,6,,1,
1458,2568,31/03/2025,10:30:00 AM,69,69013,BTG_non_terr,211,,1,
1454,2568,31/03/2025,11:08:00 AM,69,69014,BTG_terr,8,,1,
1459,2568,31/03/2025,10:25:00 AM,69,69015,BTG_terr,4,,1,
1446,2568,31/03/2025,12:14:00 PM,69,69018,BTG_terr,2,,1,
1448,2568,31/03/2025,11:56:00 AM,69,69019,BTG_terr,2,,1,
1444,2568,31/03/2025,12:30:00 PM,69,69024,BTG_terr,2,,1,
1442,2568,31/03/2025,1:01:00 PM,69,69029,BTG_terr,4,,1,
1463,2568,31/03/2025,8:34:00 AM,69,69032,BTG_terr,8,,1,
1460,2568,31/03/2025,10:16:00 AM,69,69033,BTG_terr,2,,1,
1445,2568,31/03/2025,12:24:00 PM,69,69036,BTG_terr,2,,1,
1443,2568,31/03/2025,12:45:00 PM,69,69039,BTG_terr,4,,1,
1421,2568,08/04/2025,10:44:00 AM,69,69002,BTG_terr,2,,2,
1422,2568,08/04/2025,10:37:00 AM,69,69003,BTG_terr,12,,2,
1423,2568,08/04/2025,10:31:00 AM,69,69004,BTG_terr,16,,2,
1426,2568,08/04/2025,10:18:00 AM,69,69005,BTG_terr,24,,2,
1427,2568,08/04/2025,10:08:00 AM,69,69006,BTG_terr,14,,2,
1428,2568,08/04/2025,10:01:00 AM,69,69007,BTG_terr,14,,2,
1430,2568,08/04/2025,9:42:00 AM,69,69011,BTG_terr,8,,2,
1433,2568,08/04/2025,9:10:00 AM,69,69013,BTG_terr,4,,2,
1434,2568,08/04/2025,8:58:00 AM,69,69014,BTG_terr,14,"EV: 69014 entered twice, unsure if wrong MeadowID used or double.",2,
1435,2568,08/04/2025,8:57:00 AM,69,69015,BTG_terr,20,,2,
1436,2568,08/04/2025,8:54:00 AM,69,69016,BTG_terr,7,,2,
1417,2568,08/04/2025,10:59:00 AM,69,69019,BTG_terr,2,,2,
1414,2568,08/04/2025,11:21:00 AM,69,69021,BTG_terr,2,,2,
1415,2568,08/04/2025,11:21:00 AM,69,69022,BTG_terr,4,,2,
1413,2568,08/04/2025,11:21:00 AM,69,69024,BTG_terr,4,,2,
1411,2568,08/04/2025,11:32:00 AM,69,69025,BTG_terr,4,,2,
1439,2568,08/04/2025,8:38:00 AM,69,69032,BTG_terr,12,,2,
1438,2568,08/04/2025,8:42:00 AM,69,69033,BTG_terr,4,,2,
1416,2568,08/04/2025,11:09:00 AM,69,69034,BTG_terr,4,,2,
1410,2568,08/04/2025,11:33:00 AM,69,69039,BTG_terr,2,,2,
1408,2568,08/04/2025,12:04:00 PM,69,69044,BTG_terr,3,,2,
1350,2568,14/04/2025,8:44:00 AM,69,6928,BTG_terr,3,,3,
1327,2568,14/04/2025,11:01:00 AM,69,69003,BTG_terr,10,,3,
1329,2568,14/04/2025,10:49:00 AM,69,69004,BTG_terr,24,,3,
1330,2568,14/04/2025,10:48:00 AM,69,69005,BTG_terr,8,,3,
1332,2568,14/04/2025,10:41:00 AM,69,69006,BTG_terr,13,,3,
1333,2568,14/04/2025,10:36:00 AM,69,69007,BTG_terr,10,,3,
1335,2568,14/04/2025,10:22:00 AM,69,69010,BTG_terr,6,,3,
1341,2568,14/04/2025,9:47:00 AM,69,69011,BTG_terr,4,,3,
1344,2568,14/04/2025,9:31:00 AM,69,69013,BTG_terr,2,,3,
1334,2568,14/04/2025,10:30:00 AM,69,69014,BTG_terr,8,,3,
1347,2568,14/04/2025,9:00:00 AM,69,69015,BTG_terr,6,"EV: 69015 entered twice, unsure if wrong MeadowID used or double.",3,
1346,2568,14/04/2025,9:02:00 AM,69,69016,BTG_terr,10,,3,
1325,2568,14/04/2025,11:32:00 AM,69,69018,BTG_terr,4,,3,
1326,2568,14/04/2025,11:29:00 AM,69,69019,BTG_terr,4,,3,
1324,2568,14/04/2025,11:32:00 AM,69,69020,BTG_terr,2,,3,
1320,2568,14/04/2025,11:37:00 AM,69,69021,BTG_terr,2,,3,
1323,2568,14/04/2025,11:35:00 AM,69,69022,BTG_terr,6,,3,
1318,2568,14/04/2025,11:46:00 AM,69,69023,BTG_terr,6,,3,
1319,2568,14/04/2025,11:46:00 AM,69,69024,BTG_terr,6,,3,
1317,2568,14/04/2025,11:48:00 AM,69,69025,BTG_terr,8,,3,
1312,2568,14/04/2025,12:11:00 PM,69,69026,BTG_terr,2,,3,
1349,2568,14/04/2025,8:44:00 AM,69,69027,BTG_terr,6,,3,
1311,2568,14/04/2025,12:33:00 PM,69,69029,BTG_terr,4,,3,
1351,2568,14/04/2025,8:43:00 AM,69,69030,BTG_terr,6,,3,
1352,2568,14/04/2025,8:38:00 AM,69,69032,BTG_terr,10,,3,
1353,2568,14/04/2025,8:34:00 AM,69,69033,BTG_terr,4,,3,
1315,2568,14/04/2025,11:52:00 AM,69,69037,BTG_terr,2,,3,
1356,2568,14/04/2025,8:28:00 AM,69,69042,BTG_terr,2,,3,
1357,2568,14/04/2025,8:27:00 AM,69,69043,BTG_terr,9,,3,
1359,2568,14/04/2025,8:21:00 AM,69,69044,BTG_terr,4,,3,
1536,3036,02/04/2025,9:59:00 AM,70,70004,BTG_non_terr,2,,1,RSV6OzN5eXRNdUc-NVlrYVM-NU0
1537,3036,02/04/2025,10:00:00 AM,70,70004,BTG_terr,2,,1,Rkl4RmJZTW5lQyhaRHd6VGJBTE4
1538,3036,02/04/2025,10:06:00 AM,70,70005,BTG_terr,2,,1,WUZRJjU4cStHeiFmc2hGRklIVHE
